site,elev.mean0,elev.mean,elev.class2,date,yday,yday0,bb.sp,k.type.ss,visits,visits.bin,prop.visits,prop.flower.cover,prop.flower.cover0,bb.sp.abund,bb.sp.abund0,pbl.w.class2
wma1,-1.4589170240352458,766,low,2012-05-06,127,-1.7676881214784064,psit,6,0,0,0,0.020408163265306124,-0.27951991258346165,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-05-06,127,-1.7676881214784064,psit,7,1,1,0.5,0.03571428571428571,-0.06186787121254233,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-05-13,134,-1.565374246069451,pasc,0,0,0,0,0.14227642276422767,1.4534386173562708,6,0.34628990368139884,med
wma1,-1.4589170240352458,766,low,2012-05-13,134,-1.565374246069451,pasc,1,0,0,0,0.7235772357723578,9.719497446006852,6,0.34628990368139884,med
wma1,-1.4589170240352458,766,low,2012-05-13,134,-1.565374246069451,pasc,4,0,0,0,0.0040650406504065045,-0.5119180272179934,6,0.34628990368139884,med
wma1,-1.4589170240352458,766,low,2012-05-13,134,-1.565374246069451,pasc,5,5,1,0.8333333333333334,0.032520325203252036,-0.10728577686446852,6,0.34628990368139884,med
wma1,-1.4589170240352458,766,low,2012-05-13,134,-1.565374246069451,pasc,6,1,1,0.16666666666666666,0.032520325203252036,-0.10728577686446852,6,0.34628990368139884,med
wma1,-1.4589170240352458,766,low,2012-05-13,134,-1.565374246069451,pasc,7,0,0,0,0.06504065040650407,0.35515108068241713,6,0.34628990368139884,med
wma1,-1.4589170240352458,766,low,2012-05-17,138,-1.4497663172643336,pasc,0,0,0,0,0.09367088607594937,0.762271124256922,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-05-17,138,-1.4497663172643336,pasc,1,0,0,0,0.7797468354430379,10.518225410719161,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-05-17,138,-1.4497663172643336,pasc,4,0,0,0,0.002531645569620253,-0.5337228030959954,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-05-17,138,-1.4497663172643336,pasc,5,1,1,1,0.03291139240506329,-0.10172482731168954,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-05-17,138,-1.4497663172643336,pasc,6,0,0,0,0.015189873417721518,-0.3537236465192013,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-05-17,138,-1.4497663172643336,pasc,7,0,0,0,0.07594936708860758,0.5102723050494101,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-05-21,142,-1.334158388459216,pasc,0,0,0,0,0.10631229235880398,0.9420310792967368,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-05-21,142,-1.334158388459216,pasc,1,0,0,0,0.787375415282392,10.626703307739195,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-05-21,142,-1.334158388459216,pasc,4,0,0,0,0.0033222591362126242,-0.5224803308579763,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-05-21,142,-1.334158388459216,pasc,5,1,1,1,0.03654485049833887,-0.05005729532419789,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-05-21,142,-1.334158388459216,pasc,6,0,0,0,0.016611295681063124,-0.3335111166444649,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-05-21,142,-1.334158388459216,pasc,7,0,0,0,0.04983388704318936,0.13891191888931345,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-06-08,160,-0.8139227088361878,pasc,0,0,0,0,0.15789473684210528,1.6755300028886564,3,-0.20430376940979153,med
wma1,-1.4589170240352458,766,low,2012-06-08,160,-0.8139227088361878,pasc,1,2,1,0.6666666666666666,0.456140350877193,5.91656276223312,3,-0.20430376940979153,med
wma1,-1.4589170240352458,766,low,2012-06-08,160,-0.8139227088361878,pasc,3,0,0,0,0.01754385964912281,-0.32025011915579743,3,-0.20430376940979153,med
wma1,-1.4589170240352458,766,low,2012-06-08,160,-0.8139227088361878,pasc,5,1,1,0.3333333333333333,0.10526315789473685,0.9271124571219862,3,-0.20430376940979153,med
wma1,-1.4589170240352458,766,low,2012-06-08,160,-0.8139227088361878,pasc,6,0,0,0,0.10526315789473685,0.9271124571219862,3,-0.20430376940979153,med
wma1,-1.4589170240352458,766,low,2012-06-08,160,-0.8139227088361878,pasc,7,0,0,0,0.15789473684210528,1.6755300028886564,3,-0.20430376940979153,med
wma1,-1.4589170240352458,766,low,2012-07-11,193,0.13984270380603098,pasc,0,0,0,0,0.053763440860215055,0.19478991233954543,3,-0.20430376940979153,med
wma1,-1.4589170240352458,766,low,2012-07-11,193,0.13984270380603098,pasc,1,0,0,0,0.47311827956989244,6.157987776996562,3,-0.20430376940979153,med
wma1,-1.4589170240352458,766,low,2012-07-11,193,0.13984270380603098,pasc,3,0,0,0,0.03225806451612903,-0.11101510636081444,3,-0.20430376940979153,med
wma1,-1.4589170240352458,766,low,2012-07-11,193,0.13984270380603098,pasc,5,0,0,0,0.3225806451612903,4.017352646094043,3,-0.20430376940979153,med
wma1,-1.4589170240352458,766,low,2012-07-11,193,0.13984270380603098,pasc,6,3,1,1,0.04301075268817204,0.04188740298936545,3,-0.20430376940979153,med
wma1,-1.4589170240352458,766,low,2012-07-11,193,0.13984270380603098,pasc,7,0,0,0,0.07526881720430108,0.5005949310399053,3,-0.20430376940979153,med
wma1,-1.4589170240352458,766,low,2012-07-21,203,0.42886252581882456,pasc,0,0,0,0,0.010416666666666666,-0.4215983284783674,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-07-21,203,0.42886252581882456,pasc,1,0,0,0,0.14583333333333334,1.504017648650461,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-07-21,203,0.42886252581882456,pasc,3,0,0,0,0.006944444444444445,-0.47097309712269625,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-07-21,203,0.42886252581882456,pasc,5,1,1,0.5,0.3090277777777778,3.824631774933921,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-07-21,203,0.42886252581882456,pasc,6,0,0,0,0.01388888888888889,-0.37222355983403843,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-07-21,203,0.42886252581882456,pasc,7,0,0,0,0.01388888888888889,-0.37222355983403843,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-07-21,203,0.42886252581882456,psit,0,0,0,0,0.010416666666666666,-0.4215983284783674,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-07-21,203,0.42886252581882456,psit,1,0,0,0,0.14583333333333334,1.504017648650461,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-07-21,203,0.42886252581882456,psit,3,0,0,0,0.006944444444444445,-0.47097309712269625,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-07-21,203,0.42886252581882456,psit,5,0,0,0,0.3090277777777778,3.824631774933921,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-07-21,203,0.42886252581882456,psit,6,0,0,0,0.01388888888888889,-0.37222355983403843,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-07-21,203,0.42886252581882456,psit,7,1,1,0.5,0.01388888888888889,-0.37222355983403843,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-07-27,209,0.6022744190265007,pasc,0,0,0,0,0.0072992700729927,-0.4659275003269255,3,-0.20430376940979153,med
wma1,-1.4589170240352458,766,low,2012-07-27,209,0.6022744190265007,pasc,1,0,0,0,0.0316301703163017,-0.11994372004549651,3,-0.20430376940979153,med
wma1,-1.4589170240352458,766,low,2012-07-27,209,0.6022744190265007,pasc,3,0,0,0,0.0024330900243309003,-0.5351242563832113,3,-0.20430376940979153,med
wma1,-1.4589170240352458,766,low,2012-07-27,209,0.6022744190265007,pasc,5,1,1,0.2,0.27007299270072993,3.270697326712508,3,-0.20430376940979153,med
wma1,-1.4589170240352458,766,low,2012-07-27,209,0.6022744190265007,pasc,6,0,0,0,0.0121654501216545,-0.3967307442706397,3,-0.20430376940979153,med
wma1,-1.4589170240352458,766,low,2012-07-27,209,0.6022744190265007,pasc,7,2,1,0.4,0.009732360097323601,-0.43132912229878256,3,-0.20430376940979153,med
wma1,-1.4589170240352458,766,low,2012-07-27,209,0.6022744190265007,soro,0,0,0,0,0.0072992700729927,-0.4659275003269255,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-07-27,209,0.6022744190265007,soro,1,0,0,0,0.0316301703163017,-0.11994372004549651,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-07-27,209,0.6022744190265007,soro,3,0,0,0,0.0024330900243309003,-0.5351242563832113,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-07-27,209,0.6022744190265007,soro,5,1,1,0.2,0.27007299270072993,3.270697326712508,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-07-27,209,0.6022744190265007,soro,6,0,0,0,0.0121654501216545,-0.3967307442706397,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-07-27,209,0.6022744190265007,soro,7,0,0,0,0.009732360097323601,-0.43132912229878256,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-07-27,209,0.6022744190265007,wurf,0,0,0,0,0.0072992700729927,-0.4659275003269255,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-07-27,209,0.6022744190265007,wurf,1,0,0,0,0.0316301703163017,-0.11994372004549651,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-07-27,209,0.6022744190265007,wurf,3,0,0,0,0.0024330900243309003,-0.5351242563832113,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-07-27,209,0.6022744190265007,wurf,5,1,1,0.2,0.27007299270072993,3.270697326712508,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-07-27,209,0.6022744190265007,wurf,6,0,0,0,0.0121654501216545,-0.3967307442706397,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-07-27,209,0.6022744190265007,wurf,7,0,0,0,0.009732360097323601,-0.43132912229878256,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-07-30,212,0.6889803656303387,soro,0,0,0,0,0.011320754716981131,-0.4087422566426742,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-07-30,212,0.6889803656303387,soro,1,0,0,0,0.026415094339622646,-0.1941017529511008,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-07-30,212,0.6889803656303387,soro,3,0,0,0,0.0037735849056603774,-0.5160625084884608,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-07-30,212,0.6889803656303387,soro,5,1,1,1,0.9433962264150944,12.845308846311978,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-07-30,212,0.6889803656303387,soro,6,0,0,0,0.007547169811320755,-0.46240238256556754,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-07-30,212,0.6889803656303387,soro,7,0,0,0,0.007547169811320755,-0.46240238256556754,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-08-03,216,0.8045882944354562,wurf,0,0,0,0,0.009316770186335402,-0.43723878314209896,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-08-03,216,0.8045882944354562,wurf,1,0,0,0,0.024844720496894408,-0.21643236436000682,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-08-03,216,0.8045882944354562,wurf,3,0,0,0,0.003105590062111801,-0.5255613506549358,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-08-03,216,0.8045882944354562,wurf,5,0,0,0,0.9440993788819876,12.855307627539847,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-08-03,216,0.8045882944354562,wurf,6,1,1,1,0.006211180124223602,-0.48140006689851733,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-08-03,216,0.8045882944354562,wurf,7,0,0,0,0.012422360248447204,-0.3930774993856805,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-08-12,225,1.0647061342469704,pasc,0,0,0,0,0.0011402508551881414,-0.5535083432259874,6,0.34628990368139884,med
wma1,-1.4589170240352458,766,low,2012-08-12,225,1.0647061342469704,pasc,1,0,0,0,0.005701254275940707,-0.48865117848451994,6,0.34628990368139884,med
wma1,-1.4589170240352458,766,low,2012-08-12,225,1.0647061342469704,pasc,3,0,0,0,5.701254275940707e-4,-0.5616154888186707,6,0.34628990368139884,med
wma1,-1.4589170240352458,766,low,2012-08-12,225,1.0647061342469704,pasc,5,4,1,0.5714285714285714,0.4891676168757127,6.386208284111027,6,0.34628990368139884,med
wma1,-1.4589170240352458,766,low,2012-08-12,225,1.0647061342469704,pasc,6,2,1,0.2857142857142857,0.0011402508551881414,-0.5535083432259874,6,0.34628990368139884,med
wma1,-1.4589170240352458,766,low,2012-08-12,225,1.0647061342469704,pasc,7,0,0,0,0.002280501710376283,-0.5372940520406204,6,0.34628990368139884,med
wma1,-1.4589170240352458,766,low,2012-08-12,225,1.0647061342469704,soro,0,0,0,0,0.0011402508551881414,-0.5535083432259874,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-08-12,225,1.0647061342469704,soro,1,0,0,0,0.005701254275940707,-0.48865117848451994,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-08-12,225,1.0647061342469704,soro,3,0,0,0,5.701254275940707e-4,-0.5616154888186707,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-08-12,225,1.0647061342469704,soro,5,1,1,0.14285714285714285,0.4891676168757127,6.386208284111027,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-08-12,225,1.0647061342469704,soro,6,0,0,0,0.0011402508551881414,-0.5535083432259874,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-08-12,225,1.0647061342469704,soro,7,0,0,0,0.002280501710376283,-0.5372940520406204,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-08-16,229,1.1803140630520879,pasc,1,0,0,0,0.010447761194029851,-0.4211561663711047,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-08-16,229,1.1803140630520879,pasc,3,0,0,0,0.0014925373134328358,-0.548498853262747,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-08-16,229,1.1803140630520879,pasc,5,1,1,1,0.982089552238806,13.395525361372094,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-08-16,229,1.1803140630520879,pasc,6,0,0,0,0.0029850746268656717,-0.52727507211414,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-08-16,229,1.1803140630520879,pasc,7,0,0,0,0.0029850746268656717,-0.52727507211414,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-08-22,235,1.3537259562597639,pasc,1,0,0,0,0.010706638115631693,-0.417474953795008,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-08-22,235,1.3537259562597639,pasc,3,0,0,0,0.0021413276231263384,-0.5392730982880849,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-08-22,235,1.3537259562597639,pasc,5,1,1,1,0.980728051391863,13.376164910045956,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-08-22,235,1.3537259562597639,pasc,6,0,0,0,0.0021413276231263384,-0.5392730982880849,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-08-22,235,1.3537259562597639,pasc,7,0,0,0,0.004282655246252677,-0.5088235621648157,1,-0.5713662181372517,med
wma1,-1.4589170240352458,766,low,2012-08-28,241,1.5271378494674401,hort,1,0,0,0,0.009296148738379816,-0.43753201875801134,1,-0.5713662181372517,long
wma1,-1.4589170240352458,766,low,2012-08-28,241,1.5271378494674401,hort,3,0,0,0,0.0013280212483399736,-0.5508382607465909,1,-0.5713662181372517,long
wma1,-1.4589170240352458,766,low,2012-08-28,241,1.5271378494674401,hort,5,1,1,0.2,0.3187250996015936,3.962527045131827,1,-0.5713662181372517,long
wma1,-1.4589170240352458,766,low,2012-08-28,241,1.5271378494674401,hort,6,0,0,0,0.0013280212483399736,-0.5508382607465909,1,-0.5713662181372517,long
wma1,-1.4589170240352458,766,low,2012-08-28,241,1.5271378494674401,hort,7,0,0,0,0.002656042496679947,-0.5319538870818277,1,-0.5713662181372517,long
wma1,-1.4589170240352458,766,low,2012-08-28,241,1.5271378494674401,pasc,1,0,0,0,0.009296148738379816,-0.43753201875801134,3,-0.20430376940979153,med
wma1,-1.4589170240352458,766,low,2012-08-28,241,1.5271378494674401,pasc,3,0,0,0,0.0013280212483399736,-0.5508382607465909,3,-0.20430376940979153,med
wma1,-1.4589170240352458,766,low,2012-08-28,241,1.5271378494674401,pasc,5,3,1,0.6,0.3187250996015936,3.962527045131827,3,-0.20430376940979153,med
wma1,-1.4589170240352458,766,low,2012-08-28,241,1.5271378494674401,pasc,6,0,0,0,0.0013280212483399736,-0.5508382607465909,3,-0.20430376940979153,med
wma1,-1.4589170240352458,766,low,2012-08-28,241,1.5271378494674401,pasc,7,0,0,0,0.002656042496679947,-0.5319538870818277,3,-0.20430376940979153,med
wma1,-1.4589170240352458,766,low,2012-08-28,241,1.5271378494674401,soro,1,0,0,0,0.009296148738379816,-0.43753201875801134,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-08-28,241,1.5271378494674401,soro,3,0,0,0,0.0013280212483399736,-0.5508382607465909,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-08-28,241,1.5271378494674401,soro,5,1,1,0.2,0.3187250996015936,3.962527045131827,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-08-28,241,1.5271378494674401,soro,6,0,0,0,0.0013280212483399736,-0.5508382607465909,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-08-28,241,1.5271378494674401,soro,7,0,0,0,0.002656042496679947,-0.5319538870818277,1,-0.5713662181372517,short
wma1,-1.4589170240352458,766,low,2012-08-31,244,1.6138437960712781,hort,1,0,0,0,0.019801980198019802,-0.28813979541003276,1,-0.5713662181372517,long
wma1,-1.4589170240352458,766,low,2012-08-31,244,1.6138437960712781,hort,3,0,0,0,0.006600660066006602,-0.47586168807758034,1,-0.5713662181372517,long
wma1,-1.4589170240352458,766,low,2012-08-31,244,1.6138437960712781,hort,4,0,0,0,0.006600660066006602,-0.47586168807758034,1,-0.5713662181372517,long
wma1,-1.4589170240352458,766,low,2012-08-31,244,1.6138437960712781,hort,5,1,1,0.2,0.28712871287128716,3.513228531107807,1,-0.5713662181372517,long
wma1,-1.4589170240352458,766,low,2012-08-31,244,1.6138437960712781,hort,6,0,0,0,0.006600660066006602,-0.47586168807758034,1,-0.5713662181372517,long
wma1,-1.4589170240352458,766,low,2012-08-31,244,1.6138437960712781,hort,7,0,0,0,0.006600660066006602,-0.47586168807758034,1,-0.5713662181372517,long
wma1,-1.4589170240352458,766,low,2012-08-31,244,1.6138437960712781,pasc,1,0,0,0,0.019801980198019802,-0.28813979541003276,2,-0.38783499377352165,med
wma1,-1.4589170240352458,766,low,2012-08-31,244,1.6138437960712781,pasc,3,0,0,0,0.006600660066006602,-0.47586168807758034,2,-0.38783499377352165,med
wma1,-1.4589170240352458,766,low,2012-08-31,244,1.6138437960712781,pasc,4,0,0,0,0.006600660066006602,-0.47586168807758034,2,-0.38783499377352165,med
wma1,-1.4589170240352458,766,low,2012-08-31,244,1.6138437960712781,pasc,5,2,1,0.4,0.28712871287128716,3.513228531107807,2,-0.38783499377352165,med
wma1,-1.4589170240352458,766,low,2012-08-31,244,1.6138437960712781,pasc,6,0,0,0,0.006600660066006602,-0.47586168807758034,2,-0.38783499377352165,med
wma1,-1.4589170240352458,766,low,2012-08-31,244,1.6138437960712781,pasc,7,0,0,0,0.006600660066006602,-0.47586168807758034,2,-0.38783499377352165,med
wma1,-1.4589170240352458,766,low,2012-08-31,244,1.6138437960712781,wurf,1,0,0,0,0.019801980198019802,-0.28813979541003276,2,-0.38783499377352165,med
wma1,-1.4589170240352458,766,low,2012-08-31,244,1.6138437960712781,wurf,3,0,0,0,0.006600660066006602,-0.47586168807758034,2,-0.38783499377352165,med
wma1,-1.4589170240352458,766,low,2012-08-31,244,1.6138437960712781,wurf,4,0,0,0,0.006600660066006602,-0.47586168807758034,2,-0.38783499377352165,med
wma1,-1.4589170240352458,766,low,2012-08-31,244,1.6138437960712781,wurf,5,2,1,0.4,0.28712871287128716,3.513228531107807,2,-0.38783499377352165,med
wma1,-1.4589170240352458,766,low,2012-08-31,244,1.6138437960712781,wurf,6,0,0,0,0.006600660066006602,-0.47586168807758034,2,-0.38783499377352165,med
wma1,-1.4589170240352458,766,low,2012-08-31,244,1.6138437960712781,wurf,7,0,0,0,0.006600660066006602,-0.47586168807758034,2,-0.38783499377352165,med
wma1,-1.4589170240352458,766,low,2012-09-04,248,1.7294517248763956,hort,1,0,0,0,0.09615384615384616,0.7975786511239086,2,-0.38783499377352165,long
